label,dwell_seconds,velocity_magnitude,confidence,is_near_door,time_of_day_hour
normal,4.0,1.32,0.88,0.0,6.0
normal,13.48,1.59,0.73,0.0,22.0
normal,8.18,1.06,0.76,0.0,13.0
normal,9.48,1.02,0.77,0.0,22.0
normal,0.3,1.4,0.92,0.0,19.0
normal,5.23,1.14,0.97,0.0,15.0
normal,0.49,1.43,0.82,0.0,21.0
anomaly,52.45,0.09,0.93,1.0,4.0
normal,12.31,1.72,0.82,0.0,11.0
normal,2.91,1.12,0.75,0.0,13.0
normal,1.8,0.35,1.0,0.0,22.0
normal,14.56,1.0,0.89,0.0,18.0
normal,2.9,0.9,0.71,0.0,13.0
normal,10.88,1.02,0.84,0.0,6.0
normal,2.67,1.41,0.8,0.0,10.0
normal,0.85,0.83,0.88,0.0,18.0
normal,3.08,1.79,0.81,0.0,14.0
normal,2.25,0.93,0.85,0.0,11.0
normal,2.59,1.81,0.85,0.0,7.0
normal,5.57,1.77,0.98,0.0,21.0
normal,0.82,1.32,0.92,0.0,11.0
normal,6.76,0.82,0.73,0.0,20.0
normal,2.16,1.8,0.89,0.0,21.0
normal,2.56,0.96,0.9,0.0,17.0
normal,9.13,1.51,0.96,0.0,10.0
normal,14.16,1.39,0.86,0.0,8.0
anomaly,58.26,0.28,0.84,0.0,22.0
normal,4.23,0.61,0.77,0.0,8.0
normal,0.78,1.25,0.81,0.0,10.0
normal,1.59,1.48,0.76,0.0,19.0
normal,2.41,1.6,0.99,0.0,13.0
normal,3.69,1.49,0.74,0.0,9.0
normal,0.14,1.28,0.94,0.0,19.0
normal,4.15,1.3,0.75,0.0,20.0
normal,5.31,0.52,0.83,0.0,16.0
normal,3.94,1.25,0.8,0.0,7.0
normal,7.08,1.45,0.76,0.0,14.0
normal,2.45,1.25,0.94,0.0,20.0
normal,1.51,0.98,0.99,0.0,19.0
normal,3.74,1.29,0.71,0.0,6.0
normal,8.3,0.99,0.89,0.0,22.0
normal,2.52,1.45,0.87,0.0,6.0
normal,2.11,1.75,0.72,0.0,20.0
normal,3.42,1.31,0.77,0.0,15.0
normal,3.92,1.4,0.83,0.0,21.0
normal,1.03,1.59,0.91,0.0,14.0
normal,8.96,1.3,0.86,0.0,17.0
normal,18.19,1.06,0.86,0.0,19.0
anomaly,8.54,1.1,0.91,0.0,4.0
normal,1.56,1.42,0.75,0.0,22.0
normal,1.79,1.59,0.97,0.0,16.0
normal,4.78,1.08,0.84,0.0,18.0
normal,15.24,1.43,0.76,0.0,20.0
normal,3.24,1.14,0.74,0.0,7.0
normal,0.02,1.04,0.89,0.0,17.0
normal,0.9,1.63,0.94,0.0,7.0
normal,12.41,1.76,0.74,0.0,6.0
normal,11.63,1.24,0.93,0.0,14.0
normal,7.51,1.11,0.75,0.0,19.0
normal,6.48,1.19,0.96,0.0,20.0
normal,2.91,1.02,0.87,0.0,8.0
normal,7.83,0.67,0.7,0.0,15.0
normal,10.72,1.27,0.75,0.0,9.0
normal,6.39,1.18,0.9,0.0,18.0
normal,0.34,1.69,0.78,0.0,17.0
normal,1.59,1.47,0.94,0.0,20.0
normal,0.2,1.45,0.83,0.0,8.0
normal,0.63,0.96,0.95,0.0,10.0
anomaly,3.04,1.23,0.62,0.0,3.0
normal,0.99,0.79,0.84,0.0,11.0
normal,2.29,0.62,0.74,0.0,16.0
normal,5.19,1.45,0.78,0.0,6.0
normal,4.03,1.21,0.81,0.0,6.0
normal,5.41,0.81,0.91,0.0,7.0
normal,0.55,1.11,0.74,0.0,18.0
normal,7.78,0.76,0.96,0.0,15.0
normal,15.68,0.98,0.93,0.0,21.0
normal,0.71,0.83,0.86,0.0,16.0
normal,13.73,1.27,0.93,0.0,18.0
normal,1.93,1.53,0.79,0.0,19.0
anomaly,283.51,0.16,0.83,1.0,20.0
normal,3.82,1.11,0.78,0.0,13.0
normal,3.69,0.88,0.93,0.0,16.0
normal,11.6,1.34,0.74,0.0,18.0
normal,5.12,0.9,0.92,0.0,22.0
normal,3.25,1.3,0.76,0.0,11.0
normal,0.64,1.59,0.84,0.0,13.0
normal,4.31,1.32,0.86,0.0,18.0
normal,3.22,1.06,0.96,0.0,6.0
normal,6.39,1.43,0.93,0.0,12.0
normal,2.24,1.06,0.94,0.0,9.0
normal,2.94,1.24,0.93,0.0,15.0
normal,0.08,1.64,0.91,0.0,15.0
normal,0.89,0.81,0.92,0.0,15.0
normal,4.21,1.31,0.96,0.0,15.0
normal,4.97,1.61,0.74,0.0,21.0
normal,1.54,1.12,0.72,0.0,21.0
normal,7.22,1.33,0.97,0.0,22.0
normal,2.0,1.4,0.96,0.0,13.0
anomaly,225.47,0.07,0.85,1.0,12.0
normal,2.81,0.95,0.72,0.0,8.0
normal,1.65,1.52,0.76,0.0,12.0
normal,2.7,1.29,0.97,0.0,11.0
normal,10.54,0.96,0.87,0.0,14.0
normal,0.7,1.43,0.9,0.0,8.0
normal,14.42,1.54,0.91,0.0,21.0
normal,12.13,1.2,0.8,0.0,17.0
normal,11.92,1.36,0.96,0.0,19.0
normal,19.36,1.16,0.98,0.0,13.0
normal,3.4,1.33,0.73,0.0,14.0
normal,1.55,1.75,0.88,0.0,14.0
normal,0.66,1.45,0.83,0.0,6.0
normal,4.58,0.98,0.72,0.0,17.0
normal,5.02,1.46,0.8,0.0,17.0
normal,4.16,1.01,0.76,0.0,8.0
normal,4.2,1.43,0.88,0.0,15.0
normal,2.69,1.36,0.7,0.0,21.0
normal,0.49,1.03,0.94,0.0,15.0
normal,3.32,1.39,0.78,0.0,22.0
normal,0.57,0.98,0.93,0.0,19.0
normal,3.53,0.92,0.83,0.0,7.0
normal,1.55,1.43,0.96,0.0,16.0
normal,1.66,1.12,0.86,0.0,14.0
normal,1.65,0.53,0.7,0.0,17.0
normal,0.62,0.75,0.8,0.0,20.0
normal,8.93,1.42,0.81,0.0,21.0
normal,0.81,0.85,0.8,0.0,16.0
normal,5.89,1.11,0.82,0.0,19.0
normal,3.47,0.57,0.95,0.0,10.0
normal,3.72,1.73,0.72,0.0,7.0
normal,1.89,0.9,0.93,0.0,7.0
normal,3.68,1.74,0.71,0.0,9.0
normal,2.73,1.1,0.88,0.0,12.0
normal,2.64,1.64,0.88,0.0,16.0
normal,1.29,1.02,0.97,0.0,11.0
normal,0.65,0.9,0.74,0.0,14.0
normal,6.94,1.7,0.82,0.0,6.0
normal,4.6,0.96,0.75,0.0,15.0
normal,0.48,0.92,0.99,0.0,22.0
normal,1.01,1.08,0.76,0.0,20.0
normal,3.47,1.47,0.84,0.0,9.0
normal,0.38,1.13,0.92,0.0,20.0
normal,8.37,1.79,0.93,0.0,7.0
normal,5.52,1.04,1.0,0.0,17.0
normal,12.94,1.48,0.89,0.0,12.0
normal,3.57,1.53,0.71,0.0,11.0
normal,2.56,0.63,0.91,0.0,22.0
normal,1.62,0.98,0.86,0.0,8.0
normal,0.75,1.17,0.77,0.0,16.0
anomaly,117.63,0.13,0.83,1.0,16.0
normal,3.31,0.74,0.78,0.0,20.0
normal,3.13,1.35,0.73,0.0,22.0
normal,7.55,1.23,0.87,0.0,7.0
normal,15.54,1.5,0.97,0.0,22.0
normal,6.56,1.33,0.79,0.0,22.0
normal,7.52,1.39,0.76,0.0,13.0
normal,3.69,0.94,0.99,0.0,19.0
normal,8.04,1.47,0.83,0.0,14.0
normal,0.87,0.42,0.78,0.0,13.0
normal,1.48,1.48,0.87,0.0,10.0
anomaly,203.97,0.09,0.86,1.0,17.0
normal,2.11,1.53,0.82,0.0,16.0
normal,4.13,0.92,0.71,0.0,22.0
normal,1.6,1.56,0.95,0.0,7.0
normal,5.18,1.08,0.83,0.0,21.0
normal,1.68,1.22,0.88,0.0,16.0
anomaly,9.85,0.94,0.9,0.0,4.0
normal,7.06,1.04,0.79,0.0,21.0
normal,7.6,1.27,0.83,0.0,19.0
normal,0.62,0.97,0.86,0.0,22.0
normal,8.06,1.39,0.73,0.0,7.0
normal,10.71,1.05,0.94,0.0,13.0
normal,1.62,0.68,0.82,0.0,9.0
normal,2.54,1.26,0.72,0.0,17.0
normal,4.93,1.01,0.84,0.0,14.0
normal,19.5,1.22,0.81,0.0,15.0
normal,8.08,1.49,0.84,0.0,22.0
normal,2.88,0.9,0.86,0.0,16.0
normal,20.0,1.34,0.81,0.0,13.0
normal,5.51,1.27,0.73,0.0,18.0
normal,5.22,1.67,0.96,0.0,10.0
normal,9.05,2.02,0.89,0.0,6.0
normal,1.88,1.05,0.9,0.0,8.0
normal,2.83,1.55,0.9,0.0,12.0
normal,6.54,1.28,0.99,0.0,21.0
normal,2.67,1.25,0.96,0.0,7.0
normal,2.78,1.23,0.8,0.0,22.0
normal,0.48,1.48,0.95,0.0,20.0
normal,1.73,1.24,0.79,0.0,13.0
normal,2.2,1.55,0.77,0.0,20.0
normal,11.51,0.98,0.9,0.0,18.0
normal,12.79,1.32,0.99,0.0,20.0
normal,3.47,1.15,0.8,0.0,22.0
normal,1.01,1.91,0.93,0.0,10.0
normal,3.15,1.21,0.76,0.0,20.0
normal,1.96,1.01,0.75,0.0,19.0
normal,0.63,1.05,0.7,0.0,22.0
normal,10.16,0.7,0.76,0.0,18.0
normal,0.26,1.15,0.78,0.0,17.0
normal,3.27,1.13,0.76,0.0,16.0
normal,5.88,1.63,0.91,0.0,9.0
normal,5.67,1.89,0.93,0.0,9.0
normal,0.42,1.6,0.82,0.0,17.0
normal,1.38,1.27,0.82,0.0,15.0
normal,1.21,1.1,0.73,0.0,7.0
normal,0.16,1.34,0.88,0.0,15.0
normal,0.16,1.11,0.84,0.0,21.0
normal,20.0,0.99,0.74,0.0,19.0
normal,1.81,1.3,0.95,0.0,14.0
normal,1.59,1.26,0.71,0.0,6.0
normal,2.22,1.3,0.74,0.0,22.0
normal,10.84,1.4,0.99,0.0,7.0
normal,5.05,0.74,0.8,0.0,16.0
normal,5.05,1.46,0.75,0.0,20.0
normal,2.45,1.61,0.96,0.0,16.0
normal,0.69,1.0,0.84,0.0,11.0
normal,1.51,0.71,0.88,0.0,20.0
normal,4.03,1.01,0.84,0.0,17.0
normal,6.28,1.14,0.77,0.0,12.0
normal,3.18,1.34,0.78,0.0,21.0
normal,8.91,1.1,0.86,0.0,9.0
normal,2.59,1.64,0.84,0.0,20.0
normal,7.49,0.68,0.92,0.0,22.0
normal,9.04,1.4,0.87,0.0,6.0
normal,1.51,1.15,0.78,0.0,22.0
normal,0.33,1.22,0.92,0.0,8.0
normal,1.67,1.37,0.81,0.0,10.0
normal,1.34,1.12,0.9,0.0,16.0
normal,0.77,1.43,0.79,0.0,22.0
normal,0.72,1.49,0.75,0.0,10.0
normal,6.18,0.87,0.94,0.0,6.0
normal,2.51,1.22,0.76,0.0,13.0
normal,4.12,0.92,0.86,0.0,14.0
normal,1.73,1.03,0.76,0.0,13.0
normal,0.71,0.65,0.89,0.0,12.0
normal,6.0,0.97,0.72,0.0,21.0
normal,0.48,0.97,0.98,0.0,20.0
normal,0.34,0.8,0.84,0.0,20.0
normal,5.27,0.88,1.0,0.0,15.0
normal,2.06,1.32,0.92,0.0,14.0
normal,4.7,0.87,0.81,0.0,12.0
normal,0.45,1.38,0.83,0.0,13.0
normal,2.52,0.89,0.94,0.0,8.0
normal,3.81,1.01,0.98,0.0,19.0
normal,2.38,1.35,0.83,0.0,22.0
normal,1.81,1.08,0.83,0.0,10.0
normal,2.92,1.08,0.84,0.0,17.0
normal,11.69,1.5,0.88,0.0,10.0
normal,3.45,1.07,0.84,0.0,7.0
normal,0.43,1.35,0.84,0.0,16.0
normal,11.18,1.48,0.82,0.0,9.0
normal,13.44,1.34,0.83,0.0,18.0
normal,20.0,1.37,0.74,0.0,12.0
normal,7.88,1.02,0.84,0.0,14.0
normal,8.32,1.02,0.8,0.0,14.0
normal,10.58,1.17,0.91,0.0,22.0
normal,1.77,1.86,0.74,0.0,22.0
normal,1.93,1.49,0.84,0.0,10.0
normal,20.0,1.34,0.73,0.0,17.0
normal,2.68,0.78,0.85,0.0,18.0
normal,8.31,0.88,0.85,0.0,14.0
normal,10.16,0.67,0.82,0.0,19.0
normal,1.21,1.25,0.79,0.0,16.0
normal,3.58,1.24,0.93,0.0,6.0
normal,1.31,1.24,0.86,0.0,12.0
normal,1.81,1.43,0.96,0.0,11.0
normal,1.6,1.3,0.76,0.0,14.0
anomaly,2.13,0.92,0.86,0.0,2.0
normal,0.78,1.61,0.91,0.0,11.0
normal,4.46,1.51,0.7,0.0,22.0
normal,0.41,1.5,0.87,0.0,11.0
normal,4.16,1.28,0.87,0.0,7.0
normal,0.05,0.91,0.78,0.0,16.0
normal,0.69,1.4,0.88,0.0,18.0
normal,19.17,1.58,0.92,0.0,10.0
normal,12.36,1.68,0.79,0.0,12.0
normal,1.12,0.87,0.74,0.0,18.0
normal,2.59,1.24,0.86,0.0,9.0
normal,1.61,1.71,1.0,0.0,14.0
normal,1.27,1.44,0.82,0.0,9.0
normal,3.52,0.83,0.93,0.0,9.0
normal,8.52,1.5,0.83,0.0,8.0
normal,0.22,1.48,0.74,0.0,19.0
normal,1.58,1.3,0.81,0.0,17.0
normal,16.83,1.2,0.74,0.0,13.0
normal,8.0,0.65,0.99,0.0,10.0
normal,0.48,1.01,0.82,0.0,9.0
normal,8.33,0.83,0.81,0.0,11.0
normal,7.14,1.19,0.88,0.0,11.0
normal,14.26,0.82,0.97,0.0,15.0
normal,1.61,1.75,0.8,0.0,21.0
anomaly,96.91,0.11,0.94,0.0,0.0
normal,3.94,1.38,0.96,0.0,10.0
anomaly,293.12,0.19,0.81,1.0,7.0
normal,2.18,1.32,0.8,0.0,20.0
normal,5.98,1.45,0.99,0.0,11.0
normal,3.29,1.18,0.77,0.0,12.0
normal,11.45,0.87,0.93,0.0,6.0
normal,10.54,1.35,0.95,0.0,11.0
normal,6.43,0.93,0.85,0.0,8.0
normal,6.85,1.04,0.99,0.0,17.0
normal,17.94,0.77,0.99,0.0,21.0
normal,0.96,1.25,0.84,0.0,14.0
normal,20.0,1.43,0.79,0.0,7.0
normal,3.74,1.49,0.78,0.0,12.0
normal,4.97,1.05,0.76,0.0,12.0
normal,1.16,0.93,0.74,0.0,7.0
normal,5.62,0.79,0.75,0.0,12.0
normal,3.89,1.22,0.86,0.0,22.0
normal,5.39,1.34,0.92,0.0,12.0
anomaly,0.23,1.4,0.61,0.0,2.0
normal,2.72,0.86,0.86,0.0,16.0
normal,6.35,1.56,0.98,0.0,21.0
normal,11.71,1.32,0.89,0.0,21.0
normal,3.63,1.68,1.0,0.0,19.0
anomaly,125.38,0.11,0.98,1.0,17.0
normal,0.88,0.59,0.77,0.0,11.0
normal,13.01,0.48,0.9,0.0,17.0
normal,4.98,1.12,0.83,0.0,16.0
normal,1.97,1.3,0.78,0.0,13.0
normal,2.57,1.34,0.97,0.0,14.0
normal,5.17,1.04,0.79,0.0,14.0
normal,3.92,0.77,0.82,0.0,20.0
normal,9.64,0.91,0.97,0.0,7.0
normal,5.43,0.88,0.78,0.0,10.0
normal,0.08,1.67,0.86,0.0,16.0
normal,5.27,0.82,0.94,0.0,19.0
normal,14.18,1.08,0.8,0.0,17.0
normal,3.68,1.5,0.95,0.0,10.0
normal,9.11,0.69,0.83,0.0,10.0
normal,1.96,1.15,0.97,0.0,19.0
normal,17.89,1.05,0.72,0.0,15.0
normal,5.55,1.26,0.75,0.0,15.0
normal,10.75,1.31,0.98,0.0,22.0
normal,3.33,1.48,0.83,0.0,20.0
normal,3.67,1.43,0.8,0.0,16.0
normal,20.0,1.3,0.92,0.0,15.0
normal,0.99,1.3,0.7,0.0,10.0
normal,5.61,1.42,0.92,0.0,8.0
normal,2.71,1.29,0.95,0.0,14.0
normal,2.64,1.04,1.0,0.0,18.0
normal,1.37,1.82,0.98,0.0,6.0
anomaly,167.76,0.01,0.98,1.0,4.0
normal,0.67,1.46,0.73,0.0,17.0
normal,0.37,0.76,0.96,0.0,7.0
normal,18.21,1.29,0.76,0.0,6.0
normal,7.94,0.75,0.71,0.0,18.0
normal,0.07,1.35,1.0,0.0,11.0
normal,0.24,1.11,0.94,0.0,18.0
normal,0.02,1.65,0.93,0.0,22.0
normal,1.12,1.64,0.84,0.0,17.0
normal,0.19,1.45,0.9,0.0,20.0
normal,0.02,0.91,0.73,0.0,13.0
normal,1.75,1.24,0.72,0.0,15.0
normal,1.33,1.22,0.96,0.0,18.0
normal,5.2,1.19,0.86,0.0,7.0
normal,0.82,1.27,0.85,0.0,11.0
normal,0.48,1.31,0.82,0.0,13.0
normal,0.96,1.12,0.7,0.0,10.0
normal,1.18,1.12,0.81,0.0,8.0
normal,11.74,1.26,0.85,0.0,16.0
normal,5.8,1.26,0.99,0.0,17.0
normal,1.83,1.04,0.91,0.0,22.0
normal,9.65,0.99,0.99,0.0,16.0
normal,6.27,0.91,0.83,0.0,11.0
normal,2.86,0.88,0.73,0.0,21.0
normal,1.48,1.4,0.74,0.0,17.0
normal,0.12,1.11,0.88,0.0,19.0
normal,1.11,1.6,0.72,0.0,15.0
normal,4.05,1.35,0.82,0.0,9.0
anomaly,3.03,1.36,0.62,0.0,1.0
normal,1.39,1.33,0.96,0.0,19.0
normal,4.82,0.91,0.72,0.0,14.0
normal,17.45,1.49,0.81,0.0,7.0
normal,9.68,1.62,0.73,0.0,15.0
normal,2.23,1.25,0.82,0.0,7.0
normal,1.81,1.01,0.72,0.0,8.0
normal,0.98,1.09,0.95,0.0,17.0
normal,8.6,0.66,0.88,0.0,11.0
normal,6.78,1.24,0.88,0.0,13.0
normal,9.6,1.07,0.97,0.0,13.0
normal,9.3,1.31,0.92,0.0,11.0
normal,0.3,1.1,0.9,0.0,15.0
normal,1.23,1.18,0.87,0.0,14.0
normal,10.39,1.44,0.73,0.0,21.0
anomaly,260.61,0.19,0.93,1.0,19.0
normal,5.44,0.85,0.89,0.0,15.0
normal,0.56,0.91,0.7,0.0,20.0
normal,0.71,1.31,0.93,0.0,13.0
normal,13.76,1.14,0.84,0.0,14.0
normal,10.87,1.8,0.73,0.0,7.0
normal,3.28,1.1,0.7,0.0,7.0
normal,4.61,1.08,0.98,0.0,16.0
normal,1.67,1.06,0.83,0.0,16.0
normal,3.89,1.6,0.85,0.0,15.0
anomaly,246.78,0.17,0.87,1.0,14.0
normal,10.13,1.02,0.97,0.0,11.0
normal,17.58,1.21,0.95,0.0,21.0
normal,8.88,0.97,0.72,0.0,10.0
normal,8.02,1.06,0.83,0.0,10.0
normal,0.23,0.89,0.85,0.0,17.0
normal,0.56,1.34,0.72,0.0,6.0
normal,2.23,1.02,0.9,0.0,8.0
anomaly,0.47,1.46,0.67,0.0,4.0
normal,0.46,1.46,0.99,0.0,19.0
anomaly,7.14,1.23,1.0,0.0,23.0
normal,0.43,1.24,0.8,0.0,13.0
normal,3.77,1.3,0.74,0.0,18.0
normal,0.72,1.31,0.85,0.0,7.0
normal,5.08,1.03,0.88,0.0,10.0
normal,3.33,1.19,0.81,0.0,16.0
normal,0.84,1.17,0.88,0.0,19.0
normal,1.73,1.56,0.83,0.0,12.0
normal,0.91,0.94,0.72,0.0,18.0
normal,4.38,0.97,0.75,0.0,18.0
normal,3.22,0.97,0.91,0.0,17.0
normal,5.28,1.27,0.92,0.0,22.0
normal,3.98,1.14,0.86,0.0,13.0
normal,2.95,0.93,0.96,0.0,14.0
normal,0.47,1.07,0.83,0.0,13.0
normal,11.33,0.97,0.84,0.0,11.0
normal,1.71,1.11,0.96,0.0,10.0
normal,6.21,1.39,0.98,0.0,7.0
normal,5.33,1.19,0.92,0.0,21.0
anomaly,8.67,1.15,0.89,0.0,3.0
normal,0.53,1.01,0.81,0.0,6.0
normal,0.89,1.0,0.83,0.0,13.0
normal,7.0,1.3,0.99,0.0,6.0
normal,2.01,1.32,0.85,0.0,18.0
normal,0.17,1.5,0.82,0.0,20.0
normal,5.81,1.63,0.96,0.0,19.0
anomaly,4.25,1.27,0.7,0.0,4.0
normal,0.35,1.03,0.82,0.0,20.0
normal,4.7,0.54,0.98,0.0,12.0
normal,3.86,1.36,0.73,0.0,10.0
normal,12.01,1.56,0.71,0.0,7.0
normal,8.09,1.45,0.89,0.0,17.0
normal,0.73,1.13,0.83,0.0,17.0
normal,4.2,1.7,0.74,0.0,18.0
normal,0.98,1.3,0.99,0.0,9.0
normal,1.38,1.36,0.74,0.0,15.0
normal,2.35,1.81,0.97,0.0,14.0
normal,5.22,1.21,0.98,0.0,21.0
normal,6.42,1.37,0.74,0.0,22.0
normal,0.14,1.3,0.82,0.0,8.0
normal,1.37,1.09,0.82,0.0,7.0
normal,15.11,1.47,0.88,0.0,20.0
normal,12.05,0.99,0.91,0.0,22.0
normal,1.81,1.3,0.79,0.0,10.0
normal,1.42,0.87,0.95,0.0,16.0
normal,0.34,1.69,0.89,0.0,12.0
normal,0.59,1.0,0.97,0.0,16.0
normal,1.49,1.31,0.85,0.0,7.0
normal,11.96,1.01,0.73,0.0,12.0
normal,2.86,1.44,0.85,0.0,21.0
normal,2.43,1.14,0.96,0.0,14.0
normal,10.73,1.16,0.79,0.0,7.0
normal,9.33,1.09,0.81,0.0,18.0
normal,3.19,1.42,0.85,0.0,12.0
normal,6.65,1.41,0.78,0.0,21.0
normal,1.21,0.88,0.73,0.0,12.0
normal,8.45,1.49,0.88,0.0,12.0
normal,4.59,1.51,0.71,0.0,14.0
normal,2.2,1.43,0.71,0.0,21.0
normal,3.58,1.56,0.89,0.0,10.0
normal,2.29,0.89,0.89,0.0,15.0
normal,2.3,1.2,0.94,0.0,20.0
normal,0.83,1.05,0.94,0.0,10.0
normal,6.3,1.33,0.82,0.0,16.0
anomaly,100.86,0.12,0.69,0.0,11.0
normal,2.29,1.4,0.81,0.0,22.0
normal,9.49,1.08,0.81,0.0,11.0
normal,0.61,0.83,0.81,0.0,12.0
normal,3.04,1.03,0.77,0.0,8.0
normal,11.6,0.89,0.7,0.0,10.0
normal,0.29,1.0,0.89,0.0,7.0
anomaly,5.16,1.1,0.98,0.0,3.0
normal,13.95,1.48,0.92,0.0,8.0
normal,0.43,0.81,0.73,0.0,6.0
normal,2.28,1.23,0.83,0.0,16.0
normal,1.58,1.3,0.95,0.0,8.0
normal,2.68,0.82,0.88,0.0,8.0
normal,9.42,1.31,0.71,0.0,12.0
anomaly,102.79,0.03,0.78,0.0,0.0
normal,1.64,1.34,0.98,0.0,22.0
normal,5.15,1.23,0.92,0.0,9.0
normal,1.51,1.14,1.0,0.0,11.0
normal,0.23,1.49,1.0,0.0,7.0
normal,3.37,1.02,0.83,0.0,18.0
normal,1.23,0.62,0.98,0.0,19.0
normal,0.09,1.22,0.79,0.0,13.0
normal,0.09,1.46,0.84,0.0,10.0
normal,6.99,1.45,0.86,0.0,15.0
normal,1.39,1.46,0.91,0.0,16.0
normal,5.29,1.03,0.87,0.0,18.0
anomaly,5.71,1.37,0.83,0.0,3.0
normal,20.0,0.92,0.73,0.0,7.0
normal,0.01,1.51,0.91,0.0,9.0
normal,0.01,1.44,0.87,0.0,13.0
normal,0.35,0.81,0.72,0.0,20.0
normal,4.7,1.42,0.81,0.0,18.0
normal,7.24,2.08,0.8,0.0,9.0
normal,0.02,1.3,0.94,0.0,19.0
normal,0.49,1.25,0.88,0.0,17.0
normal,5.36,1.39,0.84,0.0,22.0
normal,4.96,0.71,0.97,0.0,16.0
anomaly,59.6,0.22,0.79,0.0,6.0
normal,5.86,0.9,0.75,0.0,13.0
normal,0.55,1.0,0.9,0.0,11.0
normal,9.33,1.44,0.95,0.0,16.0
normal,6.47,0.8,0.72,0.0,13.0
normal,5.2,1.12,0.8,0.0,20.0
normal,3.61,1.01,0.95,0.0,11.0
normal,4.25,1.46,0.77,0.0,10.0
normal,9.53,0.62,0.72,0.0,16.0
normal,1.96,0.65,0.86,0.0,6.0
anomaly,29.78,0.01,0.81,1.0,7.0
normal,8.47,1.34,0.78,0.0,22.0
normal,0.36,1.16,0.96,0.0,12.0
normal,1.9,0.71,0.92,0.0,16.0
normal,3.15,1.21,0.85,0.0,19.0
normal,0.86,0.96,0.71,0.0,8.0
normal,5.41,1.72,0.9,0.0,8.0
normal,11.14,0.79,0.83,0.0,19.0
normal,3.83,1.0,0.94,0.0,10.0
normal,1.66,1.25,0.74,0.0,18.0
normal,0.96,1.16,0.82,0.0,6.0
normal,0.42,1.32,0.84,0.0,12.0
anomaly,297.02,0.1,0.88,1.0,13.0
normal,4.63,1.22,0.73,0.0,12.0
normal,0.57,1.07,0.7,0.0,11.0
normal,1.34,1.26,0.7,0.0,20.0
normal,5.96,1.53,0.81,0.0,22.0
normal,11.08,1.28,0.94,0.0,11.0
anomaly,9.26,1.21,0.98,0.0,3.0
normal,1.67,1.07,0.82,0.0,20.0
normal,18.14,1.38,0.78,0.0,6.0
normal,0.51,1.29,0.85,0.0,10.0
anomaly,194.96,0.0,0.9,1.0,14.0
normal,0.79,1.41,0.91,0.0,11.0
normal,4.13,1.5,0.72,0.0,22.0
normal,6.8,1.05,0.93,0.0,7.0
normal,0.21,1.61,1.0,0.0,8.0
normal,4.09,1.28,0.97,0.0,18.0
normal,4.37,1.48,0.91,0.0,17.0
normal,10.8,0.88,0.85,0.0,21.0
normal,3.5,0.89,0.73,0.0,11.0
anomaly,113.64,0.08,0.73,0.0,10.0
normal,4.17,1.36,0.97,0.0,17.0
normal,13.88,1.5,0.96,0.0,18.0
normal,10.22,1.27,0.94,0.0,12.0
normal,3.3,1.09,0.88,0.0,16.0
normal,3.07,1.4,0.87,0.0,9.0
normal,2.72,1.22,0.91,0.0,19.0
normal,13.26,1.19,0.75,0.0,22.0
normal,4.96,1.11,0.85,0.0,16.0
anomaly,193.63,0.02,0.96,1.0,6.0
normal,16.65,1.24,0.99,0.0,13.0
normal,13.12,1.23,0.87,0.0,19.0
normal,11.25,1.0,0.75,0.0,11.0
anomaly,76.26,0.15,0.72,0.0,10.0
normal,20.0,0.9,0.96,0.0,12.0
normal,2.48,0.81,0.89,0.0,7.0
normal,4.4,1.41,0.86,0.0,15.0
normal,1.39,0.88,0.84,0.0,18.0
normal,9.47,1.44,0.89,0.0,22.0
normal,4.58,1.68,0.79,0.0,6.0
normal,0.19,1.6,0.75,0.0,10.0
normal,3.57,0.88,0.84,0.0,10.0
normal,1.09,1.11,0.74,0.0,21.0
normal,2.23,1.27,0.94,0.0,22.0
normal,0.65,0.98,0.95,0.0,13.0
normal,6.94,0.74,0.97,0.0,20.0
normal,1.02,1.09,0.79,0.0,22.0
normal,7.27,0.99,0.8,0.0,19.0
normal,9.24,1.28,0.72,0.0,15.0
normal,2.62,0.85,0.91,0.0,21.0
normal,4.42,1.09,0.93,0.0,17.0
normal,6.77,1.69,0.71,0.0,11.0
normal,8.07,1.51,0.71,0.0,21.0
anomaly,287.5,0.02,0.82,1.0,20.0
normal,3.37,0.54,0.7,0.0,8.0
normal,6.44,1.69,0.87,0.0,14.0
normal,4.11,0.77,0.87,0.0,13.0
normal,2.73,1.47,0.89,0.0,6.0
normal,1.99,1.35,0.76,0.0,19.0
normal,0.56,2.08,0.94,0.0,6.0
normal,3.32,1.42,0.99,0.0,21.0
normal,2.87,0.64,0.93,0.0,22.0
normal,4.24,0.71,0.84,0.0,16.0
normal,0.18,0.95,0.76,0.0,8.0
normal,3.11,1.16,0.71,0.0,13.0
normal,19.77,1.25,0.86,0.0,22.0
normal,5.03,1.51,0.8,0.0,11.0
normal,1.19,1.7,0.75,0.0,12.0
normal,6.18,1.41,0.83,0.0,15.0
normal,1.8,1.42,0.7,0.0,19.0
normal,5.46,0.71,0.78,0.0,17.0
normal,4.24,1.21,0.94,0.0,7.0
normal,1.47,1.32,0.85,0.0,13.0
normal,10.88,0.85,0.72,0.0,15.0
normal,0.37,1.53,0.76,0.0,9.0
normal,0.22,1.04,0.71,0.0,7.0
normal,12.91,0.26,0.93,0.0,21.0
